misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
13800,4968360,209,6.046754670000001,1.2820877313613892,-0.002713238773867488,5.9110934972763065
13820,4975560,209,6.2632201400000005,1.2815813899040223,0.010522957204375415,2.6893185138702393
13840,4982760,209,5.670824989999999,1.2811743855476379,0.014226855710148811,4.144934058189392
13860,4989960,209,5.1301214,1.2807658910751343,0.0039961099770152945,6.627667617797852
13880,4997160,209,5.30172445,1.2805675387382507,0.010107969492673874,1.5091896772384643
13900,5004360,209,4.76670305,1.2801955223083497,0.007308216765522957,1.7819189727306366
13920,5011560,209,5.1912226100000005,1.2796110272407533,0.01128289932385087,3.676514196395874
13940,5018760,209,7.132138289999999,1.2795200109481812,0.003289109468460083,4.704143238067627
13960,5025960,209,5.335875049999999,1.2790790677070618,0.019174081552773715,4.371489739418029
13980,5033160,209,5.57963886,1.2787537336349488,0.006838251790031791,1.3585144817829131
14000,5040360,209,6.434471770000001,1.2784466981887816,0.008609190862625838,5.179136514663696
14020,5047560,209,6.30525371,1.278059184551239,0.01286429464817047,2.5626936554908752
14040,5054760,209,5.4026190099999996,1.277962076663971,-0.00259777270257473,1.876258671283722
14060,5061960,209,6.30273444,1.2776419281959535,0.0014247331768274308,3.4069978833198546
14080,5069160,209,6.999919219999999,1.2772767543792725,0.005933243595063686,4.324613702297211
14100,5076360,209,6.1810196,1.2768317222595216,0.005828358232975006,5.52824285030365
14120,5083560,209,6.14635157,1.2765551805496216,-0.0029396768659353256,3.2584566473960876
14140,5090760,209,5.79544495,1.276747190952301,0.007487177476286888,5.789616584777832
14160,5097960,209,5.92822488,1.276297664642334,-0.0012436283752322197,2.346563255786896
14180,5105160,209,6.183906939999999,1.2759337544441223,0.011536185443401337,6.454825806617737
14200,5112360,209,5.3235703,1.2758303165435791,0.0020312033593654633,0.9783343255519867
14220,5119560,209,5.84733684,1.275619900226593,0.011166705563664437,3.0605404496192934
14240,5126760,209,6.948754299999999,1.275145959854126,0.009375697048380972,5.400305080413818
14260,5133960,209,7.25499307,1.2747800946235657,-0.0023223299533128737,3.692942464351654
14280,5141160,209,6.09193,1.2747010827064513,0.013530782610177993,2.8612908005714415
14300,5148360,209,6.813013530000001,1.274474549293518,0.023376591503620148,9.180996227264405
14320,5155560,209,6.41912981,1.2740819334983826,0.010502592381089925,4.076828074455261
14340,5162760,209,6.53758584,1.2740008234977722,0.005533040687441826,5.009599137306213
14360,5169960,209,5.70383777,1.2737480044364928,0.013021840527653695,2.8735301017761232
14380,5177160,209,5.57293199,1.2731908917427064,0.011387388594448567,4.625096845626831
14400,5184360,209,6.84325608,1.2728701472282409,0.007373267039656639,6.292860901355743
14420,5191560,209,7.083505819999999,1.2725362300872802,0.002288314234465361,3.5827935695648194
14440,5198760,209,6.063576970000001,1.2723556280136108,0.0032237478997558357,3.5381112813949587
14460,5205960,209,7.614022599999999,1.2718661546707153,0.01388725508004427,5.034624981880188
14480,5213160,209,6.832966429999999,1.2712915658950805,0.007957852073013782,3.9343209624290467
14500,5220360,209,5.484511629999999,1.2711102962493896,0.001272726058959961,3.780831348896027
14520,5227560,209,5.90716019,1.2711212277412414,0.0024433957412838938,2.0343934059143067
14540,5234760,209,4.8164183000000005,1.2712026238441467,0.012070812843739986,2.8065070271492005
14560,5241960,209,6.74904755,1.271041250228882,0.012014094740152359,3.77213049530983
14580,5249160,209,5.939525799999999,1.2704490661621093,0.011964116897433996,4.700575256347657
14600,5256360,209,6.50809465,1.270164465904236,0.011706310138106347,2.391215217113495
14620,5263560,209,5.811150830000002,1.269883382320404,0.014650458842515946,3.2667830348014832
14640,5270760,208,6.4739542199999995,1.2695884943008422,-0.00022967606782913207,3.2857850670814512
14660,5277960,208,7.458763140000001,1.2692866802215577,0.008657488506287336,3.1866573810577394
14680,5285160,208,5.817158139999999,1.2691776275634765,0.011716198187787085,6.215616035461426
14700,5292360,208,6.5622465499999985,1.2688285946846007,0.0027656782418489455,2.0975469827651976
14720,5299560,208,5.6579055700000005,1.2687624931335448,-0.0006507501006126404,2.254378116130829
14740,5306760,208,5.894219840000001,1.268470048904419,0.018505060113966465,4.216228055953979
14760,5313960,208,6.53991795,1.2684278964996338,0.024053710978478193,4.399127173423767
14780,5321160,208,6.7227574599999995,1.2679295539855957,0.019575650990009307,2.7805238485336305
14800,5328360,208,5.91766758,1.2680083155632018,0.010079703852534294,3.5370094537734986
14820,5335560,208,7.342031000000002,1.267694115638733,0.0028850633651018144,1.7856152296066283
14840,5342760,208,7.223688240000001,1.2673611521720887,0.009807776659727097,5.521182334423065
14860,5349960,208,6.5979950700000005,1.2671432852745057,0.00252518602355849,2.50265109539032
14880,5357160,208,5.965404769999999,1.2672122836112976,0.010006542690098286,2.968339681625366
14900,5364360,208,5.735794320000001,1.267019784450531,0.004353515058755875,3.935875749588013
14920,5371560,208,7.021928529999999,1.266948115825653,0.008358267694711685,2.9362178325653074
14940,5378760,208,5.6373133200000005,1.266373586654663,0.018634701101109385,3.2262126207351685
14960,5385960,208,5.995831220000001,1.2660916447639465,0.026130969543009995,5.791630542278289
14980,5393160,208,6.41939613,1.2658670783042907,0.016946176812052727,5.29754786491394
15000,5400360,208,7.66746204,1.265836501121521,0.007245051860809326,4.893293356895446
15020,5407560,208,6.498241770000001,1.265843677520752,0.003324292227625847,3.4019400835037232
15040,5414760,208,6.9814891999999995,1.2654254913330079,-0.003722922410815954,3.739658975601196
15060,5421960,208,5.9252987,1.2650858879089355,0.027184279076755045,3.22318172454834
15080,5429160,208,6.01173966,1.2647915005683898,0.0036007576622068883,2.816727864742279
15100,5436360,208,5.921128630000001,1.2644957661628724,0.0011019639670848847,3.9131725668907165
15120,5443560,208,6.342466119999999,1.2641586542129517,0.02257736325263977,5.753901028633118
15140,5450760,208,6.141766189999999,1.2638000845909119,0.00833835992962122,3.9060970067977907
15160,5457960,208,5.392454580000001,1.2640418887138367,0.022404753603041172,2.268580663204193
15180,5465160,208,5.905167520000001,1.2637024521827698,0.02126105073839426,2.6589865684509277
15200,5472360,208,7.204900639999998,1.2634146094322205,-0.004820111393928528,1.6061845064163207
15220,5479560,208,5.614532089999999,1.2632218837738036,0.010863065905869006,3.542197382450104
15240,5486760,208,6.50866126,1.2627895593643188,0.006765018589794636,3.252848279476166
15260,5493960,208,5.904471,1.2624342083930968,0.005424146354198456,3.545529675483704
15280,5501160,208,6.770156199999999,1.262212097644806,0.009086004644632339,3.362020695209503
15300,5508360,208,4.948803140000001,1.2619141697883607,0.01619010753929615,3.712991750240326
15320,5515560,208,6.852722689999999,1.2618226885795594,-0.00034978011390194295,4.024503397941589
15340,5522760,208,6.76978181,1.261689031124115,0.013938270253129303,4.40745599269867
15360,5529960,208,7.57056452,1.261730921268463,0.00949954278767109,5.0043634414672855
15380,5537160,208,5.2299818799999995,1.2615264773368835,0.021079230308532714,2.7243172407150267
15400,5544360,208,6.57201566,1.2611491918563842,-0.008353839721530676,3.2856676459312437
15420,5551560,208,6.972234010000001,1.2609736442565918,0.0032621815800666807,5.170406484603882
15440,5558760,208,7.68376948,1.2606977343559265,0.012642050441354514,4.725930190086364
15460,5565960,208,7.060375529999999,1.2604939818382264,0.0016312330961227417,3.474820303916931
15480,5573160,208,8.03700989,1.2602859139442444,0.0005257457494735717,4.0686801195144655
15500,5580360,208,6.701207919999999,1.2600665092468262,0.024947767332196235,3.5120652675628663
15520,5587560,208,6.310497029999999,1.2597227215766906,0.0028022602200508118,2.969691300392151
15540,5594760,208,4.4040500300000005,1.2594123482704163,0.006227388232946396,2.7506210565567017
15560,5601960,208,6.954102799999999,1.259399938583374,0.005285592004656792,5.247089862823486
15580,5609160,208,6.96879161,1.2594815969467164,0.019365605805069207,4.320661950111389
15600,5616360,208,7.00114597,1.2590441346168517,0.017417316138744355,3.827052140235901
15620,5623560,208,5.656663819999999,1.258460533618927,0.004176736809313297,1.7942776441574098
15640,5630760,208,5.22572388,1.2583742260932922,0.010761370440013707,4.917124247550964
15660,5637960,208,6.820630550000001,1.2581262707710266,0.014027202734723687,7.229808568954468
15680,5645160,207,7.46068977,1.2576444149017334,0.01732078269124031,7.098443508148193
15700,5652360,207,5.401668400000001,1.2573031425476073,0.015770301665179433,2.4018776535987856
15720,5659560,207,6.9231979,1.257198703289032,0.004453206807374955,3.8515586853027344
15740,5666760,207,5.87487341,1.2570993781089783,0.001055297628045082,4.7072477579116825
15760,5673960,207,6.985386440000001,1.2567853689193726,0.011132575571537018,8.948191785812378
15780,5681160,207,6.54288616,1.2565043091773986,0.018780360743403435,3.6187957525253296
15800,5688360,207,6.5527722200000005,1.2561365842819214,0.007136137736961245,2.4477149724960325
15820,5695560,207,7.434387879999999,1.2555532574653625,0.011574019491672517,5.3685132503509525
15840,5702760,207,6.52871567,1.2554975152015686,0.009676815010607243,4.911095726490021
15860,5709960,207,7.032777000000001,1.255461001396179,0.010216614324599504,5.163907670974732
15880,5717160,207,7.667058769999999,1.2549535751342773,0.018592799231373646,4.128570711612701
15900,5724360,207,6.37006323,1.254566478729248,0.014047358371317386,4.20697066783905
15920,5731560,207,6.350818199999999,1.2543440580368042,0.007306261546909809,3.7244118452072144
15940,5738760,207,7.3944098799999995,1.2539204001426696,0.005867793411016464,3.5650103211402895
15960,5745960,207,6.861588090000001,1.2536535501480102,0.007418454065918923,5.892878246307373
15980,5753160,207,7.507233830000002,1.2534359693527222,0.007553712278604507,6.968340277671814
16000,5760360,207,6.06340528,1.2532349944114685,0.015106861921958625,2.6334467768669128
16020,5767560,207,7.027420439999999,1.253121256828308,0.014371361583471298,2.7838131546974183
16040,5774760,207,6.71716365,1.2527008295059203,0.0025017291307449343,5.860421347618103
16060,5781960,207,5.58012545,1.2523456931114196,0.009536590380594134,5.82982747554779
16080,5789160,207,5.9369846100000006,1.252217209339142,0.0017779167741537095,3.139722526073456
16100,5796360,207,6.5168714099999985,1.2521085262298584,-0.00011636614799499511,4.264020776748657
16120,5803560,207,6.943465540000001,1.251922607421875,0.010030430555343629,5.541490244865417
16140,5810760,207,7.496713380000001,1.2515000224113464,0.0038689592853188514,4.1142130374908445
16160,5817960,207,6.65222026,1.2511870980262756,0.01584697710350156,2.1696970462799072
16180,5825160,207,7.72201717,1.2509836435317994,0.0016382079571485519,4.276981616020203
16200,5832360,207,7.72062111,1.2505520820617675,0.0058442894369363785,4.151450252532959
16220,5839560,207,7.940807810000001,1.250303852558136,0.025412113266065718,3.0176622211933135
16240,5846760,207,6.46567611,1.2501455187797545,0.0077259097248315815,4.643545627593994
16260,5853960,207,6.511488720000001,1.249631440639496,-0.0010004688403569162,2.682266426086426
16280,5861160,207,8.17874663,1.2493423223495483,0.00917645958252251,3.4832844495773316
16300,5868360,207,5.2971555200000005,1.2493618607521058,0.002454698458313942,2.613355040550232
16320,5875560,207,7.417197310000001,1.2488284587860108,0.007877994328737259,3.797350001335144
16340,5882760,207,6.77456649,1.2484785079956056,0.019646613392978907,3.766785144805908
16360,5889960,207,6.9102186,1.2481759071350098,0.0119432108476758,2.8263827562332153
16380,5897160,207,5.73512117,1.2477119445800782,0.012789563834667205,4.3077580571174625
16400,5904360,207,7.1135410499999985,1.2473194122314453,0.011665483564138412,3.417087197303772
16420,5911560,207,6.1750856700000005,1.2471348166465759,0.004605608154088258,4.039561557769775
16440,5918760,206,7.8919292200000015,1.2469844818115234,0.022753039142116904,4.350950837135315
16460,5925960,206,6.449700369999999,1.2467208623886108,-0.0001884862780570984,3.569434666633606
16480,5933160,206,6.00561011,1.24649258852005,0.00032579377293586733,4.580757284164429
16500,5940360,206,6.75741867,1.2463293075561523,0.011819524317979812,2.8313273191452026
16520,5947560,206,6.195197929999999,1.2462262034416198,0.008031175285577775,2.4060908198356628
16540,5954760,206,6.73998273,1.2459020376205445,0.01199779063463211,3.10982164144516
16560,5961960,206,6.675823019999999,1.245533049106598,0.0022336430847644806,3.1088945508003234
16580,5969160,206,6.43291812,1.2453159928321837,0.01225041002035141,5.661199736595154
16600,5976360,206,6.1929755900000005,1.2450227379798888,0.02776994341984391,2.4667984366416933
16620,5983560,206,6.37775529,1.244750964641571,0.012866572057828308,4.449098300933838
16640,5990760,206,6.482083800000002,1.2446774244308472,0.0010357115417718888,3.160417079925537
16660,5997960,206,7.283366860000001,1.2444205641746522,0.009691680455580354,2.3672881960868835
16680,6005160,206,6.0469299,1.2441243052482605,0.0007630201696883887,2.1790417194366456
16700,6012360,206,7.58404671,1.2442572593688965,0.013644019514322281,5.066588580608368
16720,6019560,206,6.720681,1.2440982818603517,0.005694156512618065,3.290942430496216
16740,6026760,206,5.551223880000001,1.243835175037384,0.03781171524897218,4.839494109153748
16760,6033960,206,7.0109587,1.2432844161987304,0.009312987327575684,5.658956503868103
16780,6041160,206,6.760176479999999,1.2431423664093018,0.007415494578890502,2.2968675971031187
16800,6048360,206,7.31496672,1.2430947422981262,0.004424291336908937,7.28518967628479
16820,6055560,206,6.940842699999999,1.2431808829307556,0.013542444445192814,3.443048357963562
16840,6062760,206,5.8663854,1.2432332634925842,0.006816577073186636,2.46191725730896
16860,6069960,206,5.97580211,1.2431147217750549,0.005496085435152054,3.2410586357116697
16880,6077160,206,5.955046129999999,1.242998731136322,0.010118680447340012,3.0691324710845946
16900,6084360,206,5.252742129999999,1.2430336475372314,0.015273011848330497,5.983977437019348
16920,6091560,206,7.27752034,1.2431217670440673,0.004104157094843686,4.641065490245819
16940,6098760,206,6.09760666,1.242783772945404,0.0026301871985197067,3.616172397136688
16960,6105960,206,7.57516747,1.2426107048988342,0.0034237153828144073,5.704946899414063
16980,6113160,206,5.983269370000001,1.2422520399093628,0.019513676315546034,5.065263390541077
17000,6120360,206,6.5036087899999995,1.2417611360549927,0.017600913206115364,3.2554274082183836
17020,6127560,206,7.631709359999999,1.2412846446037293,0.013631200045347213,5.288035225868225
17040,6134760,206,6.30367854,1.2409987926483155,0.0035596402361989022,3.4473753571510315
17060,6141960,206,6.220089759999999,1.2409181356430055,0.009054595045745373,2.99962522983551
17080,6149160,206,7.52143404,1.2408083200454711,0.012901756912469864,4.686562693119049
17100,6156360,206,7.13094241,1.2406563997268676,0.011477487906813622,4.655139851570129
17120,6163560,206,6.17897733,1.240144181251526,0.006349545903503895,3.644138288497925
17140,6170760,206,7.48032072,1.2396265268325806,0.011865632236003875,4.578058743476868
17160,6177960,206,6.846203910000001,1.239905297756195,0.01246301904320717,2.217497766017914
17180,6185160,206,6.5872106,1.239598023891449,0.010648610070347786,4.6953777551651
17200,6192360,206,6.138923649999999,1.239540958404541,0.01938490755856037,3.0096216201782227
17220,6199560,206,8.13706399,1.2393926978111267,0.02458143765106797,3.653376877307892
17240,6206760,206,7.58278349,1.2394116044044494,0.007649263739585877,4.2733131647109985
17260,6213960,206,6.843865840000001,1.2392211079597473,0.005906132981181145,3.453337824344635
17280,6221160,206,7.81203788,1.238641905784607,0.01005044081248343,4.798814058303833
17300,6228360,205,6.623531020000001,1.2386066675186158,0.021191538660787046,3.4741806268692015
17320,6235560,205,8.577152869999999,1.238471758365631,0.00935510005801916,6.322220420837402
17340,6242760,205,6.809334539999998,1.238050639629364,0.0041978774592280384,5.2591235637664795
17360,6249960,205,8.04684315,1.2376672148704528,0.01969239879399538,5.574672532081604
17380,6257160,205,7.252232450000001,1.237559938430786,0.018971532955765723,4.275904965400696
17400,6264360,205,6.2673842,1.2373494267463685,0.020241332054138184,6.255509901046753
17420,6271560,205,6.995841150000002,1.237178349494934,0.007183898915536701,4.342676663398743
17440,6278760,205,7.19935998,1.2371950030326844,0.0023392543196678163,6.278172898292541
17460,6285960,205,6.733360780000001,1.2370594143867493,0.0006249460624530911,2.853571021556854
17480,6293160,205,7.085409449999999,1.2367860913276671,0.008553111285436898,6.7798785209655765
17500,6300360,205,6.72029285,1.2364660501480103,0.014917027857154607,3.904007411003113
17520,6307560,205,7.84894476,1.2362035751342773,0.014349264651536941,4.745614242553711
17540,6314760,205,7.117181979999999,1.2361946105957031,0.017590366769582033,5.082716631889343
17560,6321960,205,6.987100879999999,1.2358322858810424,0.013438598811626434,5.607885634899139
17580,6329160,205,6.990333650000001,1.2355669617652894,0.010381804080680013,5.687669682502746
17600,6336360,205,7.274560709999999,1.2351986646652222,0.008001108560711146,1.9704959392547607
17620,6343560,205,7.1650598,1.2345468044281005,0.010303544625639916,10.541388034820557
17640,6350760,205,6.3803908699999985,1.2344513177871703,0.006064710393548012,4.731872391700745
17660,6357960,205,6.89024745,1.2342983603477478,0.007168025150895119,3.846830368041992
17680,6365160,205,7.367311310000002,1.2341594338417052,0.012605409882962704,2.886434459686279
17700,6372360,205,6.786264190000001,1.2337436914443969,0.013207639753818511,2.1346815884113313
17720,6379560,205,6.0906997899999995,1.2335859775543212,0.0022394075989723206,3.521405816078186
17740,6386760,205,7.03590786,1.2334420919418334,0.006657853786600753,8.038448858261109
17760,6393960,205,7.079525300000001,1.233194887638092,0.006399184465408325,5.399283623695373
17780,6401160,205,5.918140440000001,1.2330873727798461,0.009194762259721757,5.894475746154785
17800,6408360,205,8.130858940000001,1.232777464389801,0.003899719379842281,3.4077516317367555
17820,6415560,205,4.818341060000001,1.2326283574104309,0.02495286501944065,4.466840839385986
17840,6422760,205,7.1125113099999995,1.232269287109375,0.007305190712213516,1.8155230045318604
17860,6429960,205,6.85238684,1.2319332718849183,0.013709382340312003,4.6866565346717834
17880,6437160,205,6.911649460000001,1.2314640879631042,0.010361386835575104,4.448979187011719
17900,6444360,205,6.63234155,1.2312644124031067,0.009294066205620765,6.828534936904907
17920,6451560,205,6.749150780000001,1.2309284329414367,0.0023105986416339873,3.877194571495056
17940,6458760,205,6.937960549999999,1.2307961106300354,0.00654829889535904,6.740755081176758
17960,6465960,205,7.99576867,1.2305481672286986,0.025863872095942497,4.71556589603424
17980,6473160,205,6.793185530000001,1.230013120174408,0.009019888192415237,2.6277503490448
18000,6480360,205,7.13180322,1.2294961929321289,0.012083332985639572,3.5586262226104735
18020,6487560,205,6.44776375,1.228867483139038,0.01127965673804283,2.7767301321029665
18040,6494760,205,8.152870539999999,1.2286877751350402,0.01762067638337612,3.988527035713196
18060,6501960,205,7.4510955,1.2282565116882325,0.002575905993580818,5.50163779258728
18080,6509160,205,6.75769215,1.2281818509101867,0.01991485059261322,4.119364309310913
18100,6516360,205,6.12072422,1.2280636310577393,0.007586414692923427,2.154853713512421
18120,6523560,205,7.390186439999999,1.2279022574424743,0.0017418082803487777,2.086770462989807
18140,6530760,205,7.88736078,1.227564775943756,0.007644528895616532,8.103323531150817
18160,6537960,205,6.634765059999999,1.2273117780685425,0.008343667536973954,2.6153205037117004
18180,6545160,205,5.85881416,1.2271239042282105,0.0035366490483283997,2.9101618409156798
18200,6552360,205,7.82632388,1.2270053148269653,0.022362975776195525,3.603584861755371
18220,6559560,205,7.432264300000001,1.2265873074531555,0.005223167082294822,4.556524848937988
18240,6566760,205,5.72936243,1.2267789363861084,0.021763383969664575,4.599492394924164
18260,6573960,205,8.09317836,1.22628253698349,0.023834658786654472,2.6099585771560667
18280,6581160,205,6.86677228,1.2259984374046327,0.012167797982692718,5.739602971076965
18300,6588360,205,6.288503650000001,1.2259786009788514,-0.003301494009792805,2.2366554856300356
18320,6595560,205,7.73436268,1.2254618763923646,0.0034978440031409263,2.5248257875442506
18340,6602760,205,8.96303568,1.224951946735382,0.0200934374704957,4.583559060096741
18360,6609960,204,5.34354223,1.2246838092803956,0.006465243648563046,1.798703134059906
18380,6617160,204,6.76942265,1.2245093822479247,0.01360040723811835,3.3279027938842773
18400,6624360,204,7.09419752,1.2241100668907166,0.012343965470790863,4.069797015190124
18420,6631560,204,7.553785810000001,1.2240682363510131,0.012730726599693298,4.929625678062439
18440,6638760,204,8.118891569999999,1.223623013496399,0.020465177204459905,5.773732542991638
18460,6645960,204,7.424345929999999,1.2235434770584106,0.012945303414016961,2.858221697807312
18480,6653160,204,6.634753360000001,1.2234066605567933,0.0069401077926158905,3.6309965372085573
18500,6660360,204,6.326942839999998,1.2230064034461976,0.008315927535295486,4.256703090667725
18520,6667560,204,6.90977575,1.2222675681114197,-0.001661965623497963,5.792492866516113
18540,6674760,204,6.8240997299999995,1.2221816301345825,0.02430957295000553,3.3187660694122316
18560,6681960,204,7.255883010000002,1.2218189120292664,0.011966269463300705,4.062455248832703
18580,6689160,204,6.34165432,1.2215389251708983,-0.0004228264093399048,3.684028220176697
18600,6696360,204,7.96580445,1.221377921104431,0.0035240164957940578,4.379063510894776
18620,6703560,204,6.38389046,1.2213865995407105,0.01350550726056099,3.791522002220154
18640,6710760,204,8.17020533,1.221084976196289,0.007872664555907249,4.912504029273987
18660,6717960,204,5.54330927,1.2204198241233826,-0.0019650766626000404,3.8241568565368653
18680,6725160,204,6.308043250000001,1.2202479720115662,0.0060520550236105915,2.4615952730178834
18700,6732360,204,6.188326780000001,1.220128881931305,0.01999823935329914,2.9209657192230223
18720,6739560,204,7.626204499999999,1.2200763940811157,0.012984690911252983,3.7991599559783937
18740,6746760,204,7.7555076,1.2199552297592162,0.013750076666474343,5.036530876159668
18760,6753960,204,5.6147771,1.2196800708770752,0.018145144172012805,2.8719624280929565
18780,6761160,204,7.1646315199999995,1.2192028045654297,-0.001335061714053154,3.0527944564819336
18800,6768360,204,6.62051066,1.2189801335334778,0.01102781593799591,3.8036216497421265
18820,6775560,204,7.40153524,1.2185590624809266,0.013498668372631074,3.965348815917969
18840,6782760,204,7.621373030000001,1.218412208557129,-0.004783042706549168,2.887345826625824
18860,6789960,204,7.3971569299999995,1.2180241107940675,0.012097811885178089,2.729426085948944
18880,6797160,204,7.916410249999999,1.2177813291549682,0.016917718498734757,5.576777124404908
18900,6804360,204,7.91566364,1.217499804496765,0.01858858494088054,7.026427173614502
18920,6811560,204,7.75116862,1.2171521067619324,0.007828601263463497,5.939998769760132
18940,6818760,204,7.10964138,1.216836726665497,0.012536159157752991,4.872251391410828
18960,6825960,204,5.92714465,1.2166113257408142,0.01174805760383606,3.227907657623291
18980,6833160,204,7.57489573,1.2162091851234436,0.004308491921983659,6.528131818771362
19000,6840360,204,7.8579979,1.2159264445304871,-0.0006402763538062572,2.6276368737220763
19020,6847560,204,7.13893263,1.215400266647339,0.01601736843585968,4.3460887432098385
19040,6854760,204,6.872238700000001,1.21514230966568,0.02039030292071402,7.4027653455734255
19060,6861960,204,7.961579919999999,1.2150027751922607,0.006448668241500854,3.9443084478378294
19080,6869160,204,6.476829999999999,1.214633083343506,0.011969242990016938,2.7827360153198244
19100,6876360,204,6.9405057800000005,1.2142937183380127,-0.003349086013622582,2.2785178899765013
19120,6883560,204,5.652979079999999,1.2141852140426637,-0.000637239997740835,3.7507813930511475
19140,6890760,204,6.506772730000002,1.2140466928482057,0.0244734738022089,4.437709522247315
19160,6897960,204,6.2883136,1.213996660709381,0.013669575261883438,4.280874514579773
19180,6905160,204,7.28349428,1.213538110256195,0.022981877624988555,4.51466646194458
19200,6912360,204,7.428440269999999,1.2132460832595826,0.008400602755136788,3.921467590332031
19220,6919560,204,5.43994685,1.2130060076713562,0.002045157551765442,2.137184178829193
19240,6926760,204,6.261580690000001,1.2128220796585083,0.014799520908854901,3.639609670639038
19260,6933960,204,6.3533609800000015,1.2126084446907044,0.002707856893539429,4.519349312782287
19280,6941160,204,7.968144070000001,1.2124327182769776,0.011176472157239914,5.777832674980163
19300,6948360,204,7.10779137,1.2123144388198852,0.009007889777421951,6.636589384078979
19320,6955560,204,7.544822680000001,1.2122338652610778,0.006825204938650131,3.581053304672241
19340,6962760,204,6.90401447,1.2117684364318848,0.010541201755404472,6.763217115402222
19360,6969960,204,7.451190759999999,1.2112554550170898,-0.0029950158670544623,2.324408197402954
19380,6977160,204,6.345475419999999,1.2106882333755493,0.009241288900375367,4.84261634349823
19400,6984360,204,6.174979459999999,1.2104280710220336,0.007548300176858902,2.5996442317962645
19420,6991560,204,7.636794029999999,1.2103796124458313,0.022030743211507796,6.1938457012176515
19440,6998760,204,6.89296382,1.210019314289093,0.010474915616214275,5.621966457366943
19460,7005960,204,7.855811379999999,1.2095369458198548,0.00880803084000945,6.471427154541016
19480,7013160,204,6.38001128,1.209224319458008,0.0019690679735504093,5.314463710784912
19500,7020360,204,6.612195270000001,1.2090803623199462,0.005683984607458115,3.1888412475585937
19520,7027560,204,5.30772348,1.2089019179344178,0.0058770857751369475,2.4511343240737915
19540,7034760,204,8.098460460000002,1.208419954776764,0.01199401868507266,7.243751430511475
19560,7041960,204,6.73814661,1.2081368088722229,0.015022950479760766,8.341285514831544
19580,7049160,204,6.524754210000001,1.208214557170868,-0.0037511512637138367,3.598536288738251
